id,inventory_id,project_id,unit_number,unit_type,block,area_marla,rate_per_marla,status,factor_details,notes,created_at,updated_at,plot_coordinates,plot_offset,is_manual_plot
c4a7bead-3ee2-45a5-9687-a041b0d5fe8a,INV-00118,f98b3053-9a60-4752-9ea9-164abdb7d691,109,plot,IB-2,6.07,1550000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
a9772342-d0a9-4ea7-af6f-e45213554b8d,INV-00119,f98b3053-9a60-4752-9ea9-164abdb7d691,110,plot,IB-2,6.07,1550000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
37c5d65e-f22f-4ce5-95d2-b846c3e380bc,INV-00120,f98b3053-9a60-4752-9ea9-164abdb7d691,111,plot,IB-2,6.07,1550000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
eedf7280-3916-45b9-a40b-1cbc0dd9d900,INV-00121,f98b3053-9a60-4752-9ea9-164abdb7d691,112,plot,IB-2,6.07,1550000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8f6191a3-72d8-4fce-a69a-e69ce60b945e,INV-00122,f98b3053-9a60-4752-9ea9-164abdb7d691,113,plot,IB-2,6.07,1550000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b4a6a061-bb01-4254-9b27-92055802ae38,INV-00123,f98b3053-9a60-4752-9ea9-164abdb7d691,114,plot,IB-2,5.41,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
62306e69-fe8a-4a8f-acb1-91851b2ed520,INV-00124,f98b3053-9a60-4752-9ea9-164abdb7d691,C-20,shop,IB-2,2.94,2200000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
d13b6937-513c-4324-bac9-ba84c391732c,INV-00125,f98b3053-9a60-4752-9ea9-164abdb7d691,C-21,shop,IB-2,2.94,2200000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
9f972cbf-09d1-4a33-b358-ff5e69ab1480,INV-00126,f98b3053-9a60-4752-9ea9-164abdb7d691,C-22,shop,IB-2,2.94,2200000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
99977892-5baa-4e08-b9aa-ae3d4e4e36f6,INV-00127,f98b3053-9a60-4752-9ea9-164abdb7d691,C-23,shop,IB-2,2.94,2200000.00,available,"","",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
04945216-cd2f-420f-b036-83fd9db1e223,INV-00128,f98b3053-9a60-4752-9ea9-164abdb7d691,1,plot,IB-1,9.00,1705000.00,available,Corner+Park,Factor: 10%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
7bb17c21-2b7e-47f6-8060-48556401bc09,INV-00129,f98b3053-9a60-4752-9ea9-164abdb7d691,2,plot,IB-1,5.56,1627500.00,available,Park,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
458a626f-337e-4035-876e-5f706c8fdce2,INV-00130,f98b3053-9a60-4752-9ea9-164abdb7d691,3,plot,IB-1,5.56,1627500.00,available,Park,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
cb058ece-4210-4fbc-87b2-fd4db7cdfa8a,INV-00131,f98b3053-9a60-4752-9ea9-164abdb7d691,149,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
e9c0bce1-55a7-4b78-877f-b94c65928418,INV-00132,f98b3053-9a60-4752-9ea9-164abdb7d691,150,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
52e33860-0ddf-43d3-8f79-b34663632228,INV-00133,f98b3053-9a60-4752-9ea9-164abdb7d691,151,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
bbc923c3-d1a3-4fb3-91c5-8cc3d4a1b3df,INV-00134,f98b3053-9a60-4752-9ea9-164abdb7d691,152,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c79d7712-bef0-40f7-862d-769719796efe,INV-00135,f98b3053-9a60-4752-9ea9-164abdb7d691,153,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c7fc4013-a751-46a6-b603-46371f6d9654,INV-00136,f98b3053-9a60-4752-9ea9-164abdb7d691,154,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c94e44ee-2b4b-4d54-b763-3f1222313536,INV-00137,f98b3053-9a60-4752-9ea9-164abdb7d691,154-A,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
47bd0512-cb4a-4da7-87ab-0bc35f5d2618,INV-00138,f98b3053-9a60-4752-9ea9-164abdb7d691,157,plot,IB-1,6.43,1705000.00,available,Corner+Park,Factor: 10%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6758f044-346e-4347-8c84-39e9fc589ecd,INV-00139,f98b3053-9a60-4752-9ea9-164abdb7d691,163,plot,IB-1,5.06,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
199f0378-df57-4f0e-b7f1-5aaf828e1a0c,INV-00140,f98b3053-9a60-4752-9ea9-164abdb7d691,164,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
109c91bd-aef0-4088-aa15-a7362c76c621,INV-00141,f98b3053-9a60-4752-9ea9-164abdb7d691,165,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
0b9b3d27-eec4-4e94-8671-dd77aa3f7ce4,INV-00142,f98b3053-9a60-4752-9ea9-164abdb7d691,166,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
f4225373-4391-4f11-8c67-e2144e240135,INV-00143,f98b3053-9a60-4752-9ea9-164abdb7d691,167,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
63cc7bb8-ba40-470d-aa8a-f7fa9209897b,INV-00144,f98b3053-9a60-4752-9ea9-164abdb7d691,168,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b6d2c8cf-06cf-4bdf-adfb-d561695fb642,INV-00145,f98b3053-9a60-4752-9ea9-164abdb7d691,169,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c8dfbb93-b9f0-46ec-b240-125fd7956953,INV-00146,f98b3053-9a60-4752-9ea9-164abdb7d691,170,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
a3548ab5-a7e9-4454-a341-b7d6b88cacaa,INV-00147,f98b3053-9a60-4752-9ea9-164abdb7d691,171,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
76ea489c-55f7-4373-be59-61cb53900937,INV-00148,f98b3053-9a60-4752-9ea9-164abdb7d691,172,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
9b559a57-b3ff-4bf0-9ae7-1bc23529afff,INV-00149,f98b3053-9a60-4752-9ea9-164abdb7d691,173,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
e7614936-ef93-4cec-ae8a-8393de2608bf,INV-00150,f98b3053-9a60-4752-9ea9-164abdb7d691,174,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2fd01d4c-c4dd-434c-a314-59df103f8a0e,INV-00151,f98b3053-9a60-4752-9ea9-164abdb7d691,175,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
397fd886-6654-4269-82cc-bf696ec38c42,INV-00152,f98b3053-9a60-4752-9ea9-164abdb7d691,176,plot,IB-1,5.06,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
401ab737-3b8d-4225-a673-1f1fe7cdd0cb,INV-00153,f98b3053-9a60-4752-9ea9-164abdb7d691,199,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8f16ce35-f7d2-4d12-b56c-ffac63777ec3,INV-00154,f98b3053-9a60-4752-9ea9-164abdb7d691,200,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8101d714-3551-4e5a-bb48-dee02f6dd0bf,INV-00155,f98b3053-9a60-4752-9ea9-164abdb7d691,201,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
52669646-fc96-4d47-9fc3-7f953045da0a,INV-00156,f98b3053-9a60-4752-9ea9-164abdb7d691,202,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
44247498-6b8c-4768-8fdb-7c8f01b94ba1,INV-00157,f98b3053-9a60-4752-9ea9-164abdb7d691,203,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8747646f-1701-4959-83f0-63df688393e7,INV-00158,f98b3053-9a60-4752-9ea9-164abdb7d691,204,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2efe5174-e33a-4308-8bcc-7f48bc241011,INV-00159,f98b3053-9a60-4752-9ea9-164abdb7d691,205,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
3c98210e-ce44-4c42-aa52-9961e40889bb,INV-00160,f98b3053-9a60-4752-9ea9-164abdb7d691,206,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
e3fa146a-bc6f-4b3f-b525-3010d2693d03,INV-00161,f98b3053-9a60-4752-9ea9-164abdb7d691,207,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
de5c622c-e77a-43bd-9c2a-f5ab90989294,INV-00162,f98b3053-9a60-4752-9ea9-164abdb7d691,208,plot,IB-1,7.98,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
55ac1ae9-8fcd-44cc-8ef4-43b0a2482f0d,INV-00163,f98b3053-9a60-4752-9ea9-164abdb7d691,209,plot,IB-1,8.74,1705000.00,available,Corner+Boulevard,Factor: 10%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
4e419a35-becf-495f-94fd-87d732d189e4,INV-00164,f98b3053-9a60-4752-9ea9-164abdb7d691,210,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c016d4c5-d6f9-4202-8a2e-8fd6f95a7eb0,INV-00165,f98b3053-9a60-4752-9ea9-164abdb7d691,211,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
1aae5972-545f-4464-babd-a0f5080b06b9,INV-00166,f98b3053-9a60-4752-9ea9-164abdb7d691,212,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
3ca28e9c-ea58-44a5-a94a-ba2848207108,INV-00167,f98b3053-9a60-4752-9ea9-164abdb7d691,213,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
cfe34b7b-7498-4b2a-95bc-dc3840ecc41c,INV-00168,f98b3053-9a60-4752-9ea9-164abdb7d691,214,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
bc51fa68-5db7-49df-baf7-1fe087916145,INV-00169,f98b3053-9a60-4752-9ea9-164abdb7d691,215,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6ce17fe5-ee05-429f-ab9c-fb01b233fb27,INV-00170,f98b3053-9a60-4752-9ea9-164abdb7d691,216,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
ce4420d2-ba66-49a1-a2fc-e16e05d0927e,INV-00171,f98b3053-9a60-4752-9ea9-164abdb7d691,217,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
38eefe95-9cd8-4c69-bea2-0ab8d07adf7b,INV-00172,f98b3053-9a60-4752-9ea9-164abdb7d691,218,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
1559bb86-f684-465a-a411-0315c12e045a,INV-00173,f98b3053-9a60-4752-9ea9-164abdb7d691,241,plot,IB-1,6.65,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b7e8d441-9a7d-4256-b3a7-57f721afa10e,INV-00174,f98b3053-9a60-4752-9ea9-164abdb7d691,242,plot,IB-1,6.65,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
7ceae558-8d65-44cd-a168-b20988538936,INV-00175,f98b3053-9a60-4752-9ea9-164abdb7d691,243,plot,IB-1,6.65,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6db84304-f88e-43b7-a719-a41165e7436b,INV-00176,f98b3053-9a60-4752-9ea9-164abdb7d691,244,plot,IB-1,6.65,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8f96c3e4-17fd-45d9-a37d-a1bbc183225d,INV-00177,f98b3053-9a60-4752-9ea9-164abdb7d691,245,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
572b8f5d-a32a-43d8-8fa0-dbcea7ed971b,INV-00178,f98b3053-9a60-4752-9ea9-164abdb7d691,246,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
cff0cd7d-7ea1-4c07-8d38-04cfa250da1d,INV-00179,f98b3053-9a60-4752-9ea9-164abdb7d691,247,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
643bed09-ba41-4d55-9d45-6f05450fd7fd,INV-00180,f98b3053-9a60-4752-9ea9-164abdb7d691,247-A,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
0ea83a7d-65ce-4b52-a208-d0eaa56339f0,INV-00181,f98b3053-9a60-4752-9ea9-164abdb7d691,248,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
34f2bed9-34cb-4a2c-9d17-6839d197dd9d,INV-00182,f98b3053-9a60-4752-9ea9-164abdb7d691,248-A,plot,IB-1,6.65,1627500.00,available,Boulevard,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2f148362-2334-4bbb-92ac-16f0e1d175d0,INV-00183,f98b3053-9a60-4752-9ea9-164abdb7d691,249,plot,IB-1,6.65,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6b1c0160-c272-4ee5-8e92-08c60666e8b1,INV-00184,f98b3053-9a60-4752-9ea9-164abdb7d691,250,plot,IB-1,8.74,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
5768185e-75f0-4197-b7bb-879d259fe7e4,INV-00185,f98b3053-9a60-4752-9ea9-164abdb7d691,251,plot,IB-1,7.98,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
bef5be5f-6c1f-4c7e-bfd6-5c3d8eaa23aa,INV-00186,f98b3053-9a60-4752-9ea9-164abdb7d691,252,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
39cf46cb-5e09-4177-992b-58cc6ec5bf59,INV-00187,f98b3053-9a60-4752-9ea9-164abdb7d691,253,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
e086028f-c2a9-44fd-8bea-c26574443390,INV-00188,f98b3053-9a60-4752-9ea9-164abdb7d691,254,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
db2ce4dd-9d66-47c7-bb9b-a8dc0edc3d02,INV-00189,f98b3053-9a60-4752-9ea9-164abdb7d691,255,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
546fb4b7-7bfb-4af4-82d2-8b888d7508cc,INV-00190,f98b3053-9a60-4752-9ea9-164abdb7d691,256,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
55e78765-0eb7-4bd8-99cb-3e9e3851d5ec,INV-00191,f98b3053-9a60-4752-9ea9-164abdb7d691,257,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6880ea40-d312-4cbc-8798-35c8de3b96c0,INV-00192,f98b3053-9a60-4752-9ea9-164abdb7d691,258,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
31c2f293-c8f1-4eef-9cfa-53ca32ed35f2,INV-00193,f98b3053-9a60-4752-9ea9-164abdb7d691,259,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
10e986e9-ad6d-49a4-814d-651f715e7d84,INV-00194,f98b3053-9a60-4752-9ea9-164abdb7d691,260,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
0311d677-2908-41a0-8a0e-ce353b2e3d06,INV-00195,f98b3053-9a60-4752-9ea9-164abdb7d691,261,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
7a39c17f-d4ac-45dd-a530-13169b52b034,INV-00196,f98b3053-9a60-4752-9ea9-164abdb7d691,262,plot,IB-1,6.07,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
7d8d34f3-d3fb-4693-b1b0-d1a87e071c32,INV-00197,f98b3053-9a60-4752-9ea9-164abdb7d691,284,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
a00f66d5-5072-47f8-a0ed-755f2414befc,INV-00198,f98b3053-9a60-4752-9ea9-164abdb7d691,285,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
902d00e7-0527-4387-ac81-d5c615877f4a,INV-00199,f98b3053-9a60-4752-9ea9-164abdb7d691,286,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
3d7cd521-eb59-453f-9a0f-0bf53878d42f,INV-00200,f98b3053-9a60-4752-9ea9-164abdb7d691,287,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6679ff7a-ceb8-45f3-bf89-11d11e479022,INV-00201,f98b3053-9a60-4752-9ea9-164abdb7d691,288,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
896f382b-6d14-4372-8f72-7c36be9e3cf6,INV-00202,f98b3053-9a60-4752-9ea9-164abdb7d691,289,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b2d17b62-1458-4510-a001-f5a0c510b641,INV-00203,f98b3053-9a60-4752-9ea9-164abdb7d691,290,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
ee61c070-af74-4aae-ad18-b18ae5de3867,INV-00204,f98b3053-9a60-4752-9ea9-164abdb7d691,291,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
d3cbf1d9-a022-4d5c-b8ee-76a4649d4aa8,INV-00205,f98b3053-9a60-4752-9ea9-164abdb7d691,292,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b1806115-8ab8-4093-bcc2-d46fa88720e9,INV-00206,f98b3053-9a60-4752-9ea9-164abdb7d691,293,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
cc54116f-fe74-4822-956e-de9c250bdc82,INV-00207,f98b3053-9a60-4752-9ea9-164abdb7d691,294,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
aa018ad6-42e1-4322-8f42-14828621e398,INV-00208,f98b3053-9a60-4752-9ea9-164abdb7d691,295,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
84ee8c15-7cff-485e-a5ec-9258e72d33f0,INV-00209,f98b3053-9a60-4752-9ea9-164abdb7d691,296,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2389e302-b590-4ded-a24c-08b6630a36d3,INV-00210,f98b3053-9a60-4752-9ea9-164abdb7d691,297,plot,IB-1,5.56,1550000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2c5b9546-4d12-4963-a78f-a1eb16e5472c,INV-00211,f98b3053-9a60-4752-9ea9-164abdb7d691,298,plot,IB-1,10.21,1627500.00,available,Corner,Factor: 5%,2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
8501e498-f373-4097-a5e2-29871ac05f34,INV-00212,f98b3053-9a60-4752-9ea9-164abdb7d691,C-7,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
2f21df12-ee3a-4721-8f0b-b2ab37a2136e,INV-00213,f98b3053-9a60-4752-9ea9-164abdb7d691,C-8,shop,IB-1,4.04,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
b49b6289-6bcc-496c-af25-89ae8c9aa045,INV-00214,f98b3053-9a60-4752-9ea9-164abdb7d691,C-11,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
6199d498-db24-481d-9a83-650c3b2a3a7a,INV-00215,f98b3053-9a60-4752-9ea9-164abdb7d691,C-12,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
5de9c406-07d6-4118-982c-cfd36970a1d3,INV-00216,f98b3053-9a60-4752-9ea9-164abdb7d691,C-13,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
da8adbd4-fbb4-4683-a10e-8b6724778367,INV-00217,f98b3053-9a60-4752-9ea9-164abdb7d691,C-14,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c0beb751-4a7c-4db1-9918-aecbcd1c38bb,INV-00218,f98b3053-9a60-4752-9ea9-164abdb7d691,C-15,shop,IB-1,3.39,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
ff01e3fe-46a1-43ff-873a-f5a2481df451,INV-00219,f98b3053-9a60-4752-9ea9-164abdb7d691,C-16,shop,IB-1,4.04,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
fe47fa2f-ad22-4721-80c6-ce525cff74dd,INV-00220,f98b3053-9a60-4752-9ea9-164abdb7d691,C-17,shop,IB-1,2.94,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
c301559a-1418-4ef4-8b93-7a8660cc3ab9,INV-00221,f98b3053-9a60-4752-9ea9-164abdb7d691,C-18,shop,IB-1,2.94,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
16010e71-475c-452a-8a1e-b4f25815ab94,INV-00222,f98b3053-9a60-4752-9ea9-164abdb7d691,C-19,shop,IB-1,2.94,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
ce0d40e3-453c-49a4-9797-965de8b4ff4d,INV-00223,f98b3053-9a60-4752-9ea9-164abdb7d691,C-17,shop,IB-1,2.94,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
1e50c4dc-7e7c-4c75-a4ae-48374e94a979,INV-00224,f98b3053-9a60-4752-9ea9-164abdb7d691,C-18,shop,IB-1,2.94,2200000.00,available,-,"",2026-01-28 09:10:26.856088,2026-01-28 09:10:26.856088,,,false
